Year,RoundNumber,EventName,QualyPos,FullName,Q1,Q2,Q3,GridPosition,RacePos,Points,Laps,Team_Alpine,Team_Aston Martin,Team_Ferrari,Team_Haas F1 Team,Team_Kick Sauber,Team_McLaren,Team_Mercedes,Team_Racing Bulls,Team_Red Bull Racing,Team_Williams,FinishedRace,IsRaceWinner,IsPodium,IsStreetCircuit,RacePos_Last_1,RacePos_Last_2,RacePos_Last_3,driver_avg_points_last_3,driver_avg_finish_last_3,driver_avg_qualy_last_3,season_points,dnfs_season
2024,11,Austrian Grand Prix,11.0,Daniel Ricciardo,65.569,65.289,999.0,11.0,9.0,2.0,71.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15.0,8.0,12.0,6.0,8.666666666666666,9.666666666666666,4.0,2
2024,11,Austrian Grand Prix,12.0,Kevin Magnussen,65.508,65.347,999.0,12.0,8.0,4.0,71.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17.0,12.0,20.0,4.0,11.333333333333334,11.666666666666666,1.0,1
2024,11,Austrian Grand Prix,13.0,Pierre Gasly,65.598,65.359,999.0,13.0,10.0,1.0,71.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0,9.0,10.0,2.6666666666666665,9.0,10.0,5.0,1
2024,11,Austrian Grand Prix,14.0,Yuki Tsunoda,65.563,65.412,999.0,14.0,14.0,0.0,70.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.0,14.0,8.0,1.3333333333333333,14.333333333333334,12.333333333333334,18.0,1
2024,11,Austrian Grand Prix,15.0,Fernando Alonso,65.656,65.639,999.0,15.0,18.0,0.0,70.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.0,6.0,11.0,0.3333333333333333,12.333333333333334,12.666666666666666,41.0,0
2024,11,Austrian Grand Prix,16.0,Alexander Albon,65.736,999.0,999.0,16.0,15.0,0.0,70.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18.0,17.0,9.0,0.0,15.0,14.666666666666666,2.0,3
2024,11,Austrian Grand Prix,17.0,Lance Stroll,65.819,999.0,999.0,17.0,13.0,0.0,70.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14.0,7.0,14.0,0.0,14.666666666666666,15.0,17.0,1
2024,11,Austrian Grand Prix,18.0,Valtteri Bottas,65.847,999.0,999.0,18.0,16.0,0.0,70.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16.0,13.0,13.0,2.0,11.0,9.0,0.0,1
2024,11,Austrian Grand Prix,19.0,Logan Sargeant,65.856,999.0,999.0,19.0,19.0,0.0,69.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20.0,20.0,15.0,11.333333333333334,8.333333333333334,8.0,0.0,2
2024,11,Austrian Grand Prix,20.0,Guanyu Zhou,66.061,999.0,999.0,20.0,17.0,0.0,70.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13.0,15.0,16.0,4.0,9.666666666666666,10.0,0.0,1
2024,12,British Grand Prix,1.0,George Russell,90.106,86.723,85.819,1.0,19.0,0.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,4.0,3.0,8.333333333333334,10.333333333333334,9.333333333333334,105.0,1
2024,12,British Grand Prix,2.0,Lewis Hamilton,89.547,86.77,85.99,2.0,1.0,25.0,52.0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,4.0,3.0,4.0,4.0,12.333333333333334,8.0,75.0,1
2024,12,British Grand Prix,3.0,Lando Norris,91.596,86.559,86.03,3.0,3.0,15.0,52.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,20.0,2.0,2.0,1.3333333333333333,13.666666666666666,10.333333333333334,147.0,0
2024,12,British Grand Prix,4.0,Max Verstappen,91.342,86.796,86.203,4.0,2.0,18.0,52.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5.0,1.0,1.0,7.333333333333333,9.333333333333334,8.333333333333334,213.0,1
2024,12,British Grand Prix,5.0,Oscar Piastri,90.895,86.733,86.237,5.0,4.0,12.0,52.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,7.0,5.0,12.0,4.333333333333333,5.666666666666667,100.0,0
2024,12,British Grand Prix,6.0,Nico Hulkenberg,91.929,86.847,86.338,6.0,6.0,8.0,52.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.0,11.0,11.0,6.0,10.0,9.666666666666666,12.0,1
2024,12,British Grand Prix,7.0,Carlos Sainz,90.557,86.843,86.509,7.0,5.0,11.0,52.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,6.0,16.0,5.0,12.333333333333334,12.333333333333334,123.0,1
2024,12,British Grand Prix,8.0,Lance Stroll,91.41,86.938,86.585,8.0,7.0,6.0,52.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.0,14.0,7.0,1.3333333333333333,12.666666666666666,16.333333333333332,17.0,1
2024,12,British Grand Prix,9.0,Alexander Albon,91.135,86.933,86.64,9.0,9.0,2.0,52.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15.0,18.0,17.0,0.0,16.666666666666668,15.0,2.0,3
2024,12,British Grand Prix,10.0,Fernando Alonso,91.264,86.73,86.917,10.0,8.0,4.0,52.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18.0,12.0,6.0,0.6666666666666666,13.0,12.0,41.0,0
2024,12,British Grand Prix,11.0,Charles Leclerc,90.496,87.097,999.0,11.0,14.0,0.0,51.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.0,5.0,19.0,5.0,9.666666666666666,8.666666666666666,136.0,1
2024,12,British Grand Prix,12.0,Logan Sargeant,91.608,87.175,999.0,12.0,11.0,0.0,52.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19.0,20.0,20.0,4.0,14.333333333333334,8.666666666666666,0.0,2
2024,12,British Grand Prix,13.0,Yuki Tsunoda,90.994,87.269,999.0,13.0,10.0,1.0,52.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14.0,19.0,14.0,2.0,12.333333333333334,13.333333333333334,18.0,1
2024,12,British Grand Prix,14.0,Guanyu Zhou,91.19,87.867,999.0,14.0,18.0,0.0,50.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17.0,13.0,15.0,8.333333333333334,12.0,12.666666666666666,0.0,1
2024,12,British Grand Prix,15.0,Daniel Ricciardo,91.291,87.949,999.0,15.0,13.0,0.0,51.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9.0,15.0,8.0,5.666666666666667,7.666666666666667,7.0,6.0,2
2024,12,British Grand Prix,16.0,Valtteri Bottas,92.431,999.0,999.0,16.0,15.0,0.0,51.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16.0,16.0,13.0,2.3333333333333335,11.0,13.0,0.0,1
2024,12,British Grand Prix,17.0,Kevin Magnussen,92.905,999.0,999.0,17.0,12.0,0.0,52.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.0,17.0,12.0,9.666666666666666,8.666666666666666,11.666666666666666,5.0,1
2024,12,British Grand Prix,18.0,Esteban Ocon,94.557,999.0,999.0,18.0,16.0,0.0,50.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.0,10.0,10.0,0.6666666666666666,10.666666666666666,9.0,3.0,1
2024,12,British Grand Prix,19.0,Sergio Perez,98.348,999.0,999.0,20.0,17.0,0.0,50.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,8.0,18.0,8.333333333333334,6.333333333333333,9.333333333333334,105.0,2
2024,12,British Grand Prix,20.0,Pierre Gasly,99.804,999.0,999.0,19.0,20.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,9.0,9.0,9.0,6.0,9.666666666666666,6.0,1
2024,13,Hungarian Grand Prix,1.0,Lando Norris,77.755,75.54,75.227,1.0,2.0,18.0,70.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0,20.0,2.0,7.0,7.333333333333333,9.333333333333334,162.0,0
2024,13,Hungarian Grand Prix,2.0,Oscar Piastri,77.504,75.785,75.249,2.0,1.0,25.0,70.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,4.0,2.0,7.0,12.666666666666666,4.0,5.0,112.0,0
2024,13,Hungarian Grand Prix,3.0,Max Verstappen,77.087,75.77,75.273,3.0,5.0,10.0,70.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,5.0,1.0,14.333333333333334,4.666666666666667,6.0,231.0,1
2024,13,Hungarian Grand Prix,4.0,Carlos Sainz,77.244,75.885,75.696,4.0,6.0,8.0,70.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,3.0,6.0,4.333333333333333,9.333333333333334,10.0,134.0,1
2024,13,Hungarian Grand Prix,5.0,Lewis Hamilton,77.087,76.307,75.854,5.0,3.0,15.0,70.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1.0,4.0,3.0,15.333333333333334,3.6666666666666665,4.333333333333333,100.0,1
2024,13,Hungarian Grand Prix,6.0,Charles Leclerc,77.437,75.891,75.905,6.0,4.0,12.0,70.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14.0,11.0,5.0,4.333333333333333,9.333333333333334,9.0,136.0,1
2024,13,Hungarian Grand Prix,7.0,Fernando Alonso,77.624,76.117,76.043,7.0,11.0,0.0,70.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.0,18.0,12.0,1.3333333333333333,12.333333333333334,14.333333333333334,45.0,0
2024,13,Hungarian Grand Prix,8.0,Lance Stroll,77.405,76.075,76.244,8.0,10.0,1.0,70.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.0,13.0,14.0,2.0,12.333333333333334,13.0,23.0,1
2024,13,Hungarian Grand Prix,9.0,Daniel Ricciardo,77.05,76.202,76.447,9.0,12.0,0.0,69.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13.0,9.0,15.0,3.6666666666666665,10.666666666666666,11.0,6.0,2
2024,13,Hungarian Grand Prix,10.0,Yuki Tsunoda,77.436,76.121,76.477,10.0,9.0,2.0,70.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10.0,14.0,19.0,0.3333333333333333,14.0,16.0,19.0,1
2024,13,Hungarian Grand Prix,11.0,Nico Hulkenberg,77.362,76.317,999.0,11.0,13.0,0.0,69.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.0,6.0,11.0,8.666666666666666,6.333333333333333,7.333333333333333,20.0,1
2024,13,Hungarian Grand Prix,12.0,Valtteri Bottas,77.487,76.384,999.0,12.0,16.0,0.0,69.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.0,16.0,16.0,0.0,17.333333333333332,18.333333333333332,0.0,1
2024,13,Hungarian Grand Prix,13.0,Alexander Albon,77.28,76.429,999.0,13.0,14.0,0.0,69.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9.0,15.0,18.0,0.6666666666666666,13.0,13.666666666666666,4.0,3
2024,13,Hungarian Grand Prix,14.0,Logan Sargeant,77.77,76.543,999.0,14.0,17.0,0.0,69.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.0,19.0,20.0,13.333333333333334,5.0,5.666666666666667,0.0,2
2024,13,Hungarian Grand Prix,15.0,Kevin Magnussen,77.851,76.548,999.0,15.0,15.0,0.0,69.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12.0,8.0,17.0,0.0,16.333333333333332,10.666666666666666,5.0,1
2024,13,Hungarian Grand Prix,16.0,Sergio Perez,77.886,999.0,999.0,16.0,7.0,6.0,70.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17.0,7.0,8.0,4.0,13.666666666666666,14.666666666666666,105.0,2
2024,13,Hungarian Grand Prix,17.0,George Russell,77.968,999.0,999.0,17.0,8.0,5.0,70.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.0,1.0,4.0,1.3333333333333333,14.333333333333334,9.666666666666666,105.0,2
2024,13,Hungarian Grand Prix,18.0,Guanyu Zhou,78.037,999.0,999.0,18.0,19.0,0.0,69.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,18.0,17.0,13.0,1.3333333333333333,15.0,8.333333333333334,0.0,1
2024,13,Hungarian Grand Prix,19.0,Esteban Ocon,78.049,999.0,999.0,19.0,18.0,0.0,69.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.0,12.0,10.0,0.0,14.333333333333334,14.666666666666666,3.0,1
2024,13,Hungarian Grand Prix,20.0,Pierre Gasly,78.166,999.0,999.0,20.0,20.0,0.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,10.0,9.0,6.666666666666667,10.0,10.333333333333334,6.0,2
2024,14,Belgian Grand Prix,1.0,Max Verstappen,114.938,113.837,113.159,11.0,4.0,12.0,44.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,2.0,5.0,8.333333333333334,8.333333333333334,7.333333333333333,241.0,1
2024,14,Belgian Grand Prix,2.0,Charles Leclerc,115.349,114.193,113.754,1.0,3.0,15.0,44.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4.0,14.0,11.0,6.666666666666667,8.0,7.666666666666667,148.0,1
2024,14,Belgian Grand Prix,3.0,Sergio Perez,115.139,114.47,113.765,2.0,7.0,7.0,44.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,17.0,7.0,10.333333333333334,9.333333333333334,12.666666666666666,111.0,2
2024,14,Belgian Grand Prix,4.0,Lewis Hamilton,115.692,114.037,113.835,3.0,1.0,25.0,44.0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3.0,1.0,4.0,11.333333333333334,5.0,4.666666666666667,115.0,1
2024,14,Belgian Grand Prix,5.0,Lando Norris,115.582,114.358,113.981,4.0,5.0,10.0,44.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,3.0,20.0,6.333333333333333,9.0,8.0,180.0,0
2024,14,Belgian Grand Prix,6.0,Oscar Piastri,114.835,114.136,114.027,5.0,2.0,18.0,44.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1.0,4.0,2.0,11.666666666666666,6.333333333333333,5.333333333333333,137.0,0
2024,14,Belgian Grand Prix,7.0,George Russell,115.353,114.095,114.184,6.0,20.0,0.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,19.0,1.0,1.6666666666666667,12.333333333333334,14.333333333333334,110.0,2
2024,14,Belgian Grand Prix,8.0,Carlos Sainz,115.169,114.112,114.477,7.0,6.0,8.0,44.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.0,5.0,3.0,3.0,10.0,10.0,142.0,1
2024,14,Belgian Grand Prix,9.0,Fernando Alonso,115.489,114.258,114.765,8.0,8.0,4.0,44.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11.0,8.0,18.0,0.0,13.666666666666666,11.666666666666666,45.0,0
2024,14,Belgian Grand Prix,10.0,Esteban Ocon,115.417,114.46,114.81,9.0,9.0,2.0,44.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0,16.0,12.0,4.0,11.333333333333334,11.333333333333334,3.0,1
2024,14,Belgian Grand Prix,11.0,Alexander Albon,115.722,114.473,999.0,10.0,12.0,0.0,44.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14.0,9.0,15.0,0.3333333333333333,13.0,14.0,4.0,3
2024,14,Belgian Grand Prix,12.0,Pierre Gasly,114.911,114.635,999.0,12.0,13.0,0.0,44.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,20.0,10.0,8.333333333333334,11.333333333333334,11.0,6.0,3
2024,14,Belgian Grand Prix,13.0,Daniel Ricciardo,115.451,114.682,999.0,13.0,10.0,1.0,44.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.0,13.0,9.0,6.666666666666667,7.333333333333333,6.333333333333333,6.0,2
2024,14,Belgian Grand Prix,14.0,Valtteri Bottas,115.531,114.764,999.0,14.0,15.0,0.0,44.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16.0,15.0,16.0,2.0,14.333333333333334,16.0,0.0,1
2024,14,Belgian Grand Prix,15.0,Lance Stroll,116.072,115.716,999.0,15.0,11.0,0.0,44.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.0,7.0,13.0,0.3333333333333333,14.666666666666666,13.666666666666666,24.0,1
2024,14,Belgian Grand Prix,16.0,Nico Hulkenberg,116.308,999.0,999.0,16.0,18.0,0.0,44.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13.0,6.0,6.0,3.3333333333333335,11.666666666666666,9.333333333333334,20.0,1
2024,14,Belgian Grand Prix,17.0,Kevin Magnussen,116.5,999.0,999.0,17.0,14.0,0.0,44.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15.0,12.0,8.0,1.6666666666666667,14.0,16.666666666666668,5.0,1
2024,14,Belgian Grand Prix,18.0,Yuki Tsunoda,116.593,999.0,999.0,20.0,16.0,0.0,44.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9.0,10.0,14.0,2.6666666666666665,10.666666666666666,12.666666666666666,21.0,1
2024,14,Belgian Grand Prix,19.0,Logan Sargeant,117.23,999.0,999.0,18.0,17.0,0.0,44.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.0,11.0,19.0,11.0,7.333333333333333,6.666666666666667,0.0,2
2024,14,Belgian Grand Prix,20.0,Guanyu Zhou,117.775,999.0,999.0,19.0,19.0,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.0,18.0,17.0,1.6666666666666667,12.666666666666666,14.0,0.0,1
2024,15,Dutch Grand Prix,1.0,Lando Norris,71.377,70.496,69.673,1.0,1.0,26.0,72.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,5.0,2.0,3.0,3.3333333333333335,10.0,12.333333333333334,190.0,0
2024,15,Dutch Grand Prix,2.0,Max Verstappen,71.393,70.811,70.029,2.0,2.0,18.0,72.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4.0,5.0,2.0,12.333333333333334,7.333333333333333,8.0,253.0,1
2024,15,Dutch Grand Prix,3.0,Oscar Piastri,71.541,70.505,70.172,3.0,4.0,12.0,72.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,1.0,4.0,10.0,8.0,7.666666666666667,155.0,0
2024,15,Dutch Grand Prix,4.0,George Russell,71.049,70.552,70.244,4.0,7.0,6.0,72.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.0,8.0,19.0,2.0,12.333333333333334,8.666666666666666,110.0,3
2024,15,Dutch Grand Prix,5.0,Sergio Perez,71.006,70.678,70.416,5.0,6.0,8.0,72.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,7.0,17.0,8.333333333333334,7.333333333333333,7.0,118.0,2
2024,15,Dutch Grand Prix,6.0,Charles Leclerc,71.37,70.689,70.582,6.0,3.0,15.0,72.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3.0,4.0,14.0,7.666666666666667,7.0,7.0,163.0,1
2024,15,Dutch Grand Prix,7.0,Fernando Alonso,71.493,70.845,70.633,7.0,10.0,1.0,71.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.0,11.0,8.0,2.3333333333333335,9.0,10.666666666666666,49.0,0
2024,15,Dutch Grand Prix,8.0,Lance Stroll,71.518,70.661,70.857,8.0,13.0,0.0,71.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11.0,10.0,7.0,0.0,14.666666666666666,17.333333333333332,24.0,1
2024,15,Dutch Grand Prix,9.0,Pierre Gasly,71.718,70.815,70.977,9.0,9.0,2.0,71.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.0,20.0,20.0,6.0,11.0,11.333333333333334,6.0,3
2024,15,Dutch Grand Prix,10.0,Alexander Albon,999.0,70.768,70.653,19.0,14.0,0.0,71.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.0,14.0,9.0,0.6666666666666666,12.333333333333334,11.0,4.0,3
2024,15,Dutch Grand Prix,10.0,Carlos Sainz,71.327,70.914,999.0,10.0,5.0,10.0,72.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.0,6.0,5.0,3.3333333333333335,9.0,9.666666666666666,150.0,1
2024,15,Dutch Grand Prix,11.0,Lewis Hamilton,71.375,70.948,999.0,14.0,8.0,4.0,72.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,3.0,1.0,11.666666666666666,5.666666666666667,8.0,140.0,1
2024,15,Dutch Grand Prix,12.0,Yuki Tsunoda,71.603,70.955,999.0,11.0,17.0,0.0,71.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.0,9.0,10.0,2.3333333333333335,12.666666666666666,11.666666666666666,21.0,1
2024,15,Dutch Grand Prix,13.0,Nico Hulkenberg,71.832,71.215,999.0,12.0,11.0,0.0,71.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18.0,13.0,6.0,4.0,13.0,12.0,20.0,1
2024,15,Dutch Grand Prix,14.0,Kevin Magnussen,71.63,71.295,999.0,20.0,18.0,0.0,71.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14.0,15.0,12.0,0.0,17.666666666666668,14.666666666666666,5.0,1
2024,15,Dutch Grand Prix,15.0,Daniel Ricciardo,71.943,999.0,999.0,13.0,12.0,0.0,71.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10.0,12.0,13.0,8.0,6.333333333333333,7.666666666666667,7.0,2
2024,15,Dutch Grand Prix,16.0,Esteban Ocon,71.995,999.0,999.0,15.0,15.0,0.0,71.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0,18.0,16.0,6.0,7.333333333333333,8.333333333333334,5.0,1
2024,15,Dutch Grand Prix,17.0,Valtteri Bottas,72.168,999.0,999.0,16.0,19.0,0.0,70.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.0,16.0,15.0,2.3333333333333335,11.666666666666666,9.666666666666666,0.0,1
2024,15,Dutch Grand Prix,18.0,Guanyu Zhou,73.261,999.0,999.0,17.0,20.0,0.0,70.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19.0,19.0,18.0,1.3333333333333333,15.666666666666666,12.0,0.0,2
2024,15,Dutch Grand Prix,20.0,Logan Sargeant,999.0,999.0,999.0,18.0,16.0,0.0,71.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.0,17.0,11.0,11.666666666666666,7.666666666666667,9.333333333333334,0.0,2
2024,16,Italian Grand Prix,1.0,Lando Norris,79.911,79.727,79.327,1.0,3.0,16.0,53.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1.0,5.0,2.0,8.666666666666666,10.666666666666666,7.666666666666667,216.0,0
2024,16,Italian Grand Prix,2.0,Oscar Piastri,80.076,79.808,79.436,2.0,2.0,18.0,53.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4.0,2.0,1.0,10.0,5.666666666666667,6.0,167.0,0
2024,16,Italian Grand Prix,3.0,George Russell,80.169,79.877,79.44,3.0,7.0,6.0,53.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.0,20.0,8.0,3.5,8.5,5.5,116.0,3
2024,16,Italian Grand Prix,4.0,Charles Leclerc,80.074,80.007,79.461,4.0,1.0,25.0,53.0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,3.0,3.0,4.0,8.333333333333334,7.333333333333333,8.666666666666666,178.0,1
2024,16,Italian Grand Prix,5.0,Carlos Sainz,80.149,79.799,79.467,5.0,4.0,12.0,53.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,6.0,6.0,3.3333333333333335,11.666666666666666,12.666666666666666,160.0,1
2024,16,Italian Grand Prix,6.0,Lewis Hamilton,80.477,79.641,79.513,6.0,5.0,10.0,53.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8.0,1.0,3.0,10.0,7.333333333333333,6.666666666666667,144.0,1
2024,16,Italian Grand Prix,7.0,Max Verstappen,80.226,79.662,80.022,7.0,6.0,8.0,53.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,4.0,5.0,16.0,3.6666666666666665,4.666666666666667,271.0,1
2024,16,Italian Grand Prix,8.0,Sergio Perez,80.598,80.216,80.062,8.0,8.0,4.0,53.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,7.0,7.0,7.333333333333333,6.333333333333333,5.666666666666667,126.0,2
2024,16,Italian Grand Prix,9.0,Alexander Albon,80.542,80.314,80.299,9.0,9.0,2.0,53.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14.0,12.0,14.0,0.0,15.0,14.0,4.0,3
2024,16,Italian Grand Prix,10.0,Nico Hulkenberg,80.781,80.411,80.339,10.0,17.0,0.0,52.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.0,18.0,13.0,7.333333333333333,7.0,8.666666666666666,20.0,1
2024,16,Italian Grand Prix,11.0,Fernando Alonso,80.617,80.421,999.0,11.0,11.0,0.0,53.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.0,8.0,11.0,0.3333333333333333,12.333333333333334,12.666666666666666,50.0,0
2024,16,Italian Grand Prix,12.0,Daniel Ricciardo,80.901,80.479,999.0,12.0,13.0,0.0,53.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.0,10.0,12.0,8.333333333333334,6.666666666666667,10.333333333333334,7.0,2
2024,16,Italian Grand Prix,13.0,Kevin Magnussen,80.856,80.698,999.0,13.0,10.0,1.0,53.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18.0,14.0,15.0,2.0,15.0,12.0,5.0,1
2024,16,Italian Grand Prix,14.0,Pierre Gasly,80.748,80.738,999.0,14.0,15.0,0.0,52.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0,13.0,20.0,4.666666666666667,8.0,8.333333333333334,8.0,3
2024,16,Italian Grand Prix,15.0,Esteban Ocon,80.764,80.766,999.0,15.0,14.0,0.0,52.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.0,9.0,18.0,5.0,10.0,12.333333333333334,5.0,1
2024,16,Italian Grand Prix,16.0,Yuki Tsunoda,80.945,999.0,999.0,16.0,20.0,0.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.0,16.0,9.0,2.6666666666666665,14.0,11.333333333333334,21.0,1
2024,16,Italian Grand Prix,17.0,Lance Stroll,81.013,999.0,999.0,17.0,19.0,0.0,52.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.0,11.0,10.0,0.0,17.0,13.333333333333334,24.0,1
2024,16,Italian Grand Prix,18.0,Franco Colapinto,81.061,999.0,999.0,18.0,12.0,0.0,53.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20.0,20.0,20.0,0.5,12.5,11.5,0.0,0
2024,16,Italian Grand Prix,19.0,Valtteri Bottas,81.101,999.0,999.0,19.0,16.0,0.0,52.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19.0,15.0,16.0,3.3333333333333335,11.333333333333334,10.333333333333334,0.0,1
2024,16,Italian Grand Prix,20.0,Guanyu Zhou,81.445,999.0,999.0,20.0,18.0,0.0,52.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,20.0,19.0,19.0,3.0,13.5,11.0,0.0,2
2024,17,Azerbaijan Grand Prix,1.0,Charles Leclerc,102.775,102.056,101.365,1.0,2.0,18.0,51.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.0,3.0,3.0,13.0,4.666666666666667,6.0,203.0,1
2024,17,Azerbaijan Grand Prix,2.0,Oscar Piastri,103.033,102.598,101.686,2.0,1.0,25.0,51.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,2.0,4.0,2.0,8.0,8.666666666666666,7.666666666666667,185.0,0
